Job.Title,Company.Name,City,State,Size,MinSalary,MaxSalary,python,hadoop,mongo,spark,sql,tableau,kafka,excel,azure,pandas,visualization,machinelearning,aws,saas,etl,warehouse
Data Scientist,"Tata Consultancy Services (North America)
3.7",San Antonio, TX,10000+ employees,98000,152000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Alaka`ina Foundation Family of Companies
3.6",San Antonio, TX,501 to 1000 employees,98000,152000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,"B E A T LLC
4.9",San Antonio, TX,1 to 50 employees,98000,152000,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Data Scientist,"ka-hoot
5.0",San Antonio, TX,1 to 50 employees,98000,152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Horizon Corp
3.5",San Antonio, TX,5001 to 10000 employees,98000,152000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Ke`aki Technologies, LLC
3.4",San Antonio, TX,1001 to 5000 employees,98000,152000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,"CICONIX, LLC
4.0",San Antonio, TX,1 to 50 employees,98000,152000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Scientist,"Koniag, Inc.
3.4",San Antonio, TX,501 to 1000 employees,98000,152000,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0
Data Engineer,"Group O
3.1",San Antonio, TX,1001 to 5000 employees,98000,152000,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Data Scientist,"Humana
3.6",San Antonio, TX,10000+ employees,98000,152000,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Internal Revenue Service
3.5",San Antonio, TX,10000+ employees,98000,152000,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Data Scientist,"Solekai Systems Corp
4.2",San Antonio, TX,1 to 50 employees,98000,152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Amazon
3.9",Schertz, TX,10000+ employees,98000,152000,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0
Senior Data Scientist,"Humana
3.6",San Antonio, TX,10000+ employees,54000,92000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Data Scientist,"Sierra Business Solution LLC
4.1",San Antonio, TX,51 to 200 employees,54000,92000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Data Scientist,"CyberCoders
4.2",San Antonio, TX,201 to 500 employees,54000,92000,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Senior Data Scientist,"Humana
3.6",San Antonio, TX,10000+ employees,54000,92000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Gridiron IT Solutions
5.0",San Antonio, TX,51 to 200 employees,54000,92000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,"Staffigo Technical Services, LLC
5.0",San Antonio, TX,51 to 200 employees,54000,92000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Data Analyst,"Ionidea
3.6",San Antonio, TX,1001 to 5000 employees,54000,92000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer,"Group O
3.1",San Antonio, TX,1001 to 5000 employees,54000,92000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,"C2 GPS- Alamo Workforce
3.4",San Antonio, TX,501 to 1000 employees,54000,92000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,"Scaleworks
4.5",San Antonio, TX,1 to 50 employees,54000,92000,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
Data Engineer,"York Solutions, LLC
3.5",San Antonio, TX,51 to 200 employees,54000,92000,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1
Data Analyst,"Integrated Resources
3.1",San Antonio, TX,201 to 500 employees,54000,92000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Scientist,"LMI
4.0",San Antonio, TX,1001 to 5000 employees,54000,92000,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0
Data Engineer,"Reliable Software Resources
4.0",San Antonio, TX,501 to 1000 employees,54000,92000,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1
Data Engineer,"OptumCare
3.4",San Antonio, TX,501 to 1000 employees,54000,92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Daman, Inc.
3.9",San Antonio, TX,1 to 50 employees,54000,92000,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
Data Analyst,"CYNET SYSTEMS
4.0",San Antonio, TX,501 to 1000 employees,54000,92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Keaki Technologies,San Antonio, TX,-1,54000,92000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Data Engineer,"B E A T LLC
4.9",San Antonio, TX,1 to 50 employees,54000,92000,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
Data Analyst,"Apex Systems
3.8",San Antonio, TX,1001 to 5000 employees,54000,92000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,"B.E.A.T.
4.5",San Antonio, TX,51 to 200 employees,74000,140000,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
Data Engineer,"Speridian Technologies LLC
3.8",San Antonio, TX,501 to 1000 employees,74000,140000,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0
Senior Data Scientist,"Apex Systems
3.8",San Antonio, TX,1001 to 5000 employees,74000,140000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Deacon Recruiting
3.0",San Antonio, TX,1 to 50 employees,74000,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Data Analyst,"Vinsari
2.5",San Antonio, TX,51 to 200 employees,74000,140000,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,Cyber Warrior Network,San Antonio, TX,1 to 50 employees,74000,140000,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,GradTests (gradtests.com.au),San Antonio, TX,-1,74000,140000,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
Data Engineer,"Reliable Software Resources
4.0",San Antonio, TX,501 to 1000 employees,74000,140000,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1
Data Engineer,Tech Quarry,San Antonio, TX,Unknown,74000,140000,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Data Analyst,"Diverse Lynx
3.9",San Antonio, TX,501 to 1000 employees,74000,140000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Data Engineer,"nfolks
2.5",San Antonio, TX,1 to 50 employees,74000,140000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Data Engineer,"NTT DATA, Inc.
2.9",San Antonio, TX,201 to 500 employees,74000,140000,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0
Data Engineer,"Guidehouse
3.4",San Antonio, TX,5001 to 10000 employees,74000,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Amyx, Iinc.",San Antonio, TX,-1,74000,140000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,"OptumCare
3.4",San Antonio, TX,501 to 1000 employees,74000,140000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Huntington Ingalls Industries
3.7",San Antonio, TX,10000+ employees,74000,140000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Data Analyst,"CDO Technologies Inc
3.3",San Antonio, TX,201 to 500 employees,74000,140000,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
Senior Data Scientist,"CompQsoft
3.5",San Antonio, TX,51 to 200 employees,74000,140000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"iHeartMedia
3.2",San Antonio, TX,10000+ employees,74000,140000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,"Amyx, Inc.
4.0",San Antonio, TX,501 to 1000 employees,74000,140000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Senior Data Analyst,"Scaleworks
4.5",San Antonio, TX,1 to 50 employees,74000,140000,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1
Senior Data Scientist,"IPSecure, Inc.
3.0",San Antonio, TX,51 to 200 employees,74000,140000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer,"Solekai Systems Corp
4.2",San Antonio, TX,1 to 50 employees,83000,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,"HCL Technologies Ltd.
3.5",San Antonio, TX,10000+ employees,83000,154000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Data Engineer,"Navigant Consulting
3.2",San Antonio, TX,5001 to 10000 employees,83000,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Principle Auto
4.1",San Antonio, TX,501 to 1000 employees,83000,154000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,"H E B
4.3",San Antonio, TX,10000+ employees,83000,154000,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Senior Data Scientist,JTEC Consulting LLC (A Veteran-Owned Small Business),San Antonio, TX,-1,83000,154000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Tech Quarry,San Antonio, TX,Unknown,83000,154000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Analyst,"UnitedHealth Group
3.3",San Antonio, TX,10000+ employees,83000,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,"Deacon Recruiting
3.0",San Antonio, TX,1 to 50 employees,83000,154000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Wits Solutions
3.3",San Antonio, TX,201 to 500 employees,83000,154000,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Senior Data Analyst,"Amyx, Inc.
4.0",San Antonio, TX,501 to 1000 employees,83000,154000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Technocrafts, Inc.
3.9",San Antonio, TX,1 to 50 employees,83000,154000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,"Amyx, Iinc.",San Antonio, TX,-1,83000,154000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"NJVC
2.8",San Antonio, TX,1001 to 5000 employees,52000,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Cherokee Federal,San Antonio, TX,1 to 50 employees,52000,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer,"Deacon Recruiting
3.0",San Antonio, TX,1 to 50 employees,52000,91000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Data Engineer,"Randstad
3.6",San Antonio, TX,1001 to 5000 employees,52000,91000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Senior Data Analyst,"Convene Technologies
3.3",San Antonio, TX,51 to 200 employees,52000,91000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Data Analyst,"Chenega Healthcare Services
3.8",San Antonio, TX,501 to 1000 employees,52000,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,South Texas Radiology Group PA,San Antonio, TX,-1,52000,91000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"LMI
4.0",San Antonio, TX,1001 to 5000 employees,52000,91000,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1
Senior Data Engineer,"Victory Capital Management Inc.
3.1",San Antonio, TX,201 to 500 employees,52000,91000,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
Senior Data Engineer,"H E B
4.3",San Antonio, TX,10000+ employees,52000,91000,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Data Analyst,"CICONIX, LLC
4.0",San Antonio, TX,1 to 50 employees,52000,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"CAMRIS International
4.0",San Antonio, TX,201 to 500 employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Diverse Lynx
3.9",San Antonio, TX,501 to 1000 employees,43000,76000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,"eTeam Inc.
3.7",San Antonio, TX,51 to 200 employees,43000,76000,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,"PETCO
2.9",San Antonio, TX,10000+ employees,43000,76000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,Cherokee Federal,San Antonio, TX,1 to 50 employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Guidehouse
3.4",San Antonio, TX,5001 to 10000 employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Cherokee Nation Businesses, LLC
3.2",San Antonio, TX,1001 to 5000 employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Deacon Recruiting
3.0",San Antonio, TX,1 to 50 employees,43000,76000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Data Analyst,"General Dynamics Information Technology
3.5",Lackland AFB, TX,10000+ employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Danta Technologies,San Antonio, TX,1 to 50 employees,43000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"LMI
4.0",San Antonio, TX,1001 to 5000 employees,17000,NA,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
Data Analyst,"Spectrum Comm
3.8",Lackland AFB, TX,51 to 200 employees,17000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"CDO Technologies Inc
3.3",San Antonio, TX,201 to 500 employees,17000,NA,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
Data Analyst,Cherokee Federal,Fort Sam Houston, TX,1 to 50 employees,17000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer,KCI Licensing,San Antonio, TX,1001 to 5000 employees,17000,NA,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
Senior Data Scientist,"HP Inc.
4.1",San Diego, CA,10000+ employees,114000,146000,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
Senior Data Scientist,"Northrop Grumman
3.8",San Diego, CA,10000+ employees,114000,146000,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Data Analyst,"Midland Credit Management
3.4",San Diego, CA,1001 to 5000 employees,114000,146000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Scientist,"Unitedhealth Group
3.3",San Diego, CA,10000+ employees,114000,146000,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
Data Scientist,"CliniComp, Intl.
3.8",San Diego, CA,51 to 200 employees,114000,146000,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
Data Scientist,"PETCO
2.9",San Diego, CA,10000+ employees,114000,146000,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Data Scientist,"ALERE
2.8",San Diego, CA,5001 to 10000 employees,114000,146000,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1
Data Scientist,"Realty Income
4.6",San Diego, CA,51 to 200 employees,114000,146000,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1
Data Scientist,"Dexcom
3.5",San Diego, CA,1001 to 5000 employees,114000,146000,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Data Scientist,"Internal Revenue Service
3.5",San Diego, CA,10000+ employees,114000,146000,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Data Scientist,"Seismic
4.5",San Diego, CA,501 to 1000 employees,114000,146000,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
Data Scientist,"Solekai Systems Corp
4.2",San Diego, CA,1 to 50 employees,114000,146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Center for Sustainable
2.8",San Diego, CA,51 to 200 employees,114000,146000,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0
Data Scientist,"Sysintelli
4.6",San Diego, CA,51 to 200 employees,114000,146000,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
Data Engineer,"CrowdRise
4.5",San Diego, CA,201 to 500 employees,114000,146000,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
Data Scientist,"Booz Allen Hamilton Inc.
3.8",San Diego, CA,10000+ employees,114000,146000,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1
Data Analyst,"Vertex Pharmaceuticals
3.3",San Diego, CA,1001 to 5000 employees,60000,124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Seer Interactive
3.9",San Diego, CA,51 to 200 employees,60000,124000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Data Scientist,"Central Business Solutions, Inc
3.0",San Diego, CA,51 to 200 employees,60000,124000,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Data Scientist,"Pfizer
4.1",La Jolla, CA,10000+ employees,60000,124000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Senior Data Scientist,"ResMed
4.1",San Diego, CA,5001 to 10000 employees,60000,124000,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
Data Analyst,"Cue
4.2",San Diego, CA,51 to 200 employees,60000,124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"ICW Group
3.3",San Diego, CA,501 to 1000 employees,60000,124000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Data Engineer,"Mercato
3.9",San Diego, CA,1 to 50 employees,60000,124000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Data Analyst,"Conflux Systems Inc.
4.5",San Diego, CA,1 to 50 employees,60000,124000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Data Scientist,Decipher Biosciences,San Diego, CA,-1,60000,124000,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Scientist,"APN Software Services Inc.
4.1",San Diego, CA,51 to 200 employees,60000,124000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,"San Diego Gas & Electric
3.6",San Diego, CA,1001 to 5000 employees,60000,124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"UC San Diego
4.3",San Diego, CA,10000+ employees,60000,124000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Data Analyst,"University of California - San Diego Medical Centers
3.6",San Diego, CA,10000+ employees,60000,124000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Data Analyst,"Encore Capital Group
3.2",San Diego, CA,5001 to 10000 employees,60000,124000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,"Client Solution Architects
3.4",San Diego, CA,201 to 500 employees,46000,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Staffigo Technical Services, LLC
5.0",San Diego, CA,51 to 200 employees,46000,82000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Senior Data Scientist,"VIA Technical
4.0",San Diego, CA,1 to 50 employees,46000,82000,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
Data Engineer,"California State University
4.1",San Diego, CA,10000+ employees,46000,82000,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1
Data Engineer,"Amazon
3.9",San Diego, CA,10000+ employees,46000,82000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Data Engineer,"Kaygen Inc
3.9",San Diego, CA,1 to 50 employees,46000,82000,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Senior Data Scientist,"Park Computer Systems INC
3.9",San Diego, CA,1 to 50 employees,46000,82000,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
Data Analyst,"22nd Century Technologies
3.7",San Diego, CA,1001 to 5000 employees,46000,82000,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Senior Data Analyst,"Illumina
3.9",San Diego, CA,5001 to 10000 employees,46000,82000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Senior Data Scientist,"ResMed
4.1",San Diego, CA,5001 to 10000 employees,46000,82000,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
Data Analyst,"ProMedia
4.4",San Diego, CA,1 to 50 employees,46000,82000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,"Apple
4.1",San Diego, CA,10000+ employees,46000,82000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"Itility
4.0",San Diego, CA,51 to 200 employees,83000,165000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Scientist,"PSI Pax
4.1",San Diego, CA,51 to 200 employees,83000,165000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Senior Data Scientist,"Xoriant Corporation
3.6",San Diego, CA,1001 to 5000 employees,83000,165000,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
Senior Data Scientist,"Booz Allen Hamilton Inc.
3.8",San Diego, CA,10000+ employees,83000,165000,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0
Senior Data Scientist,"VIA Technical
4.0",San Diego, CA,1 to 50 employees,83000,165000,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0
Senior Data Analyst,"Kaiser Permanente
4.0",San Diego, CA,10000+ employees,83000,165000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Staffigo Technical Services, LLC
5.0",San Diego, CA,51 to 200 employees,83000,165000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Data Engineer,"Enhance IT
2.7",San Diego, CA,51 to 200 employees,83000,165000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Sayva Solutions
4.8",San Diego, CA,51 to 200 employees,83000,165000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Tandem Diabetes Care
3.6",San Diego, CA,1001 to 5000 employees,83000,165000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Engineer,"StepStone
3.8",La Jolla, CA,1001 to 5000 employees,83000,165000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Senior Data Analyst,"Epsilon
3.4",San Diego, CA,5001 to 10000 employees,83000,165000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Data Analyst,Operation Samahan Health Clinic,National City, CA,-1,71000,122000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,"SmartDrive Systems
3.3",San Diego, CA,201 to 500 employees,71000,122000,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1
Data Analyst,"HealthStream
3.0",San Diego, CA,501 to 1000 employees,71000,122000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"PSI Pax
4.1",San Diego, CA,51 to 200 employees,71000,122000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Data Engineer,"ServiceNow, Inc.
3.7",San Diego, CA,10000+ employees,71000,122000,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
Data Engineer,"Logic Planet
3.1",San Diego, CA,201 to 500 employees,71000,122000,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,"HFE, Inc
5.0",San Diego, CA,1 to 50 employees,71000,122000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Data Analyst,"Web Shop Manager
4.2",San Diego, CA,1 to 50 employees,71000,122000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,"CYNET SYSTEMS
4.0",San Diego, CA,501 to 1000 employees,71000,122000,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Data Engineer,"ServiceNow
3.7",San Diego, CA,10000+ employees,71000,122000,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
Data Engineer,"Curemetrix
4.0",San Diego, CA,1 to 50 employees,71000,122000,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Data Analyst,"UC San Diego
4.3",San Diego, CA,10000+ employees,39000,69000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,"Potomac Management
3.5",San Diego, CA,51 to 200 employees,39000,69000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"PSI Pax
4.1",San Diego, CA,51 to 200 employees,39000,69000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Data Engineer,"Axos Bank
3.4",San Diego, CA,1001 to 5000 employees,39000,69000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,"BD
3.6",San Diego, CA,10000+ employees,39000,69000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Data Engineer,"IDC Technologies
3.8",San Diego, CA,1001 to 5000 employees,39000,69000,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
Senior Data Analyst,"Housecall Pro
4.6",San Diego, CA,51 to 200 employees,39000,69000,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
Data Analyst,"Stem
3.2",San Diego, CA,51 to 200 employees,39000,69000,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Data Analyst,"Amentum
3.4",San Diego, CA,10000+ employees,39000,69000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"CliniComp, Intl.
3.8",San Diego, CA,51 to 200 employees,39000,69000,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Data Engineer,"Inseego
3.8",San Diego, CA,501 to 1000 employees,88000,140000,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0
Senior Data Scientist,"Kforce
4.1",San Diego, CA,10000+ employees,88000,140000,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Senior Data Analyst,"Axos Bank
3.4",San Diego, CA,1001 to 5000 employees,88000,140000,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Senior Data Engineer,"Dexcom
3.5",San Diego, CA,1001 to 5000 employees,88000,140000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Data Analyst,"Potomac Management
3.5",San Diego, CA,51 to 200 employees,88000,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"American Specialty Health Incorporated
2.9",San Diego, CA,1001 to 5000 employees,88000,140000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
Senior Data Engineer,"Dexcom
3.5",San Diego, CA,1001 to 5000 employees,88000,140000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
Data Analyst,"University of California - San Diego Medical Centers
3.6",San Diego, CA,10000+ employees,88000,140000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Data Engineer,"Housecall Pro
4.6",San Diego, CA,51 to 200 employees,88000,140000,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1
Data Analyst,"BD (Becton, Dickinson and Company)
4.0",San Diego, CA,Unknown,74000,129000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Data Engineer,"University of California
4.2",San Diego, CA,10000+ employees,74000,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,"VLink Inc.
3.8",San Diego, CA,201 to 500 employees,74000,129000,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
